"SteuerJahr","QuarSort","QuarLang","SteuerTarifSort","SteuerTarifLang","SteuerEinkommen_p50","SteuerEinkommen_p25","SteuerEinkommen_p75"
2017,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",58.8,36.2,85.8
2017,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",27.3,5.7,45.6
2017,123,"Hirzenbach",0,"Grundtarif",31.25,11.4,51
2017,123,"Hirzenbach",1,"Verheiratetentarif",61.25,39.32,84.95
2017,123,"Hirzenbach",2,"Einelternfamilientarif",29.3,11.8,48.9
2018,11,"Rathaus",0,"Grundtarif",48.5,19.5,85.3
2018,11,"Rathaus",1,"Verheiratetentarif",126.25,73.6,214.65
2018,11,"Rathaus",2,"Einelternfamilientarif",57.5,35.2,89.7
2018,12,"Hochschulen",0,"Grundtarif",35.05,11.5,72.2
2018,12,"Hochschulen",1,"Verheiratetentarif",135.05,66,226.1
2018,12,"Hochschulen",2,"Einelternfamilientarif",,,
2018,13,"Lindenhof",0,"Grundtarif",53.1,22.5,90.8
2018,13,"Lindenhof",1,"Verheiratetentarif",110.2,65.7,189.9
2018,13,"Lindenhof",2,"Einelternfamilientarif",,,
2018,14,"City",0,"Grundtarif",27.1,0.3,73.8
2018,14,"City",1,"Verheiratetentarif",102.55,48.75,221.4
2018,14,"City",2,"Einelternfamilientarif",,,
2018,21,"Wollishofen",0,"Grundtarif",43.9,20,70.1
2018,21,"Wollishofen",1,"Verheiratetentarif",93.6,61.5,152.8
2018,21,"Wollishofen",2,"Einelternfamilientarif",50.8,28.55,80.45
2018,23,"Leimbach",0,"Grundtarif",35.8,15,59.2
2018,23,"Leimbach",1,"Verheiratetentarif",80.2,51.2,118.2
2018,23,"Leimbach",2,"Einelternfamilientarif",42.7,17.2,64
2018,24,"Enge",0,"Grundtarif",61.4,27.3,102.4
2018,24,"Enge",1,"Verheiratetentarif",135.2,79.9,236
2018,24,"Enge",2,"Einelternfamilientarif",70.9,41.2,119.6
2018,31,"Alt-Wiedikon",0,"Grundtarif",52.2,26.5,80
2018,31,"Alt-Wiedikon",1,"Verheiratetentarif",97.8,55.5,158.9
2018,31,"Alt-Wiedikon",2,"Einelternfamilientarif",62,36.8,93.9
2018,33,"Friesenberg",0,"Grundtarif",33,11.3,53.3
2018,33,"Friesenberg",1,"Verheiratetentarif",70.7,47.3,103.9
2018,33,"Friesenberg",2,"Einelternfamilientarif",42.65,25.3,65.6
2018,34,"Sihlfeld",0,"Grundtarif",45,21.5,69.1
2018,34,"Sihlfeld",1,"Verheiratetentarif",70,42.3,108.6
2018,34,"Sihlfeld",2,"Einelternfamilientarif",41.45,23.5,63.7
2018,41,"Werd",0,"Grundtarif",49.9,23.6,78.8
2018,41,"Werd",1,"Verheiratetentarif",82.3,37.7,154.5
2018,41,"Werd",2,"Einelternfamilientarif",45.3,25.7,76.2
2018,42,"Langstrasse",0,"Grundtarif",45,19.3,73.75
2018,42,"Langstrasse",1,"Verheiratetentarif",74.6,42.4,134.8
2018,42,"Langstrasse",2,"Einelternfamilientarif",49.7,30.7,74.9
2018,44,"Hard",0,"Grundtarif",35.95,16.3,58.05
2018,44,"Hard",1,"Verheiratetentarif",55.25,35.4,80.5
2018,44,"Hard",2,"Einelternfamilientarif",36.1,17.9,53.3
2018,51,"Gewerbeschule",0,"Grundtarif",43.6,20,69.7
2018,51,"Gewerbeschule",1,"Verheiratetentarif",70.7,42.2,112.45
2018,51,"Gewerbeschule",2,"Einelternfamilientarif",45.7,29.05,73.1
2018,52,"Escher Wyss",0,"Grundtarif",66.8,39.8,101
2018,52,"Escher Wyss",1,"Verheiratetentarif",149.95,92.1,217.05
2018,52,"Escher Wyss",2,"Einelternfamilientarif",75.7,48.6,111.7
2018,61,"Unterstrass",0,"Grundtarif",46.2,21,73.3
2018,61,"Unterstrass",1,"Verheiratetentarif",94.05,59.9,146.7
2018,61,"Unterstrass",2,"Einelternfamilientarif",55,34.4,84.1
2018,63,"Oberstrass",0,"Grundtarif",50,20.55,85.1
2018,63,"Oberstrass",1,"Verheiratetentarif",147,87.7,224.4
2018,63,"Oberstrass",2,"Einelternfamilientarif",72.8,47.5,111.3
2018,71,"Fluntern",0,"Grundtarif",53.7,18,95.8
2018,71,"Fluntern",1,"Verheiratetentarif",170.4,106.2,275.8
2018,71,"Fluntern",2,"Einelternfamilientarif",95,47.4,152.7
2018,72,"Hottingen",0,"Grundtarif",55.7,23.7,94.2
2018,72,"Hottingen",1,"Verheiratetentarif",153.65,93.85,250.85
2018,72,"Hottingen",2,"Einelternfamilientarif",83.15,51.6,127.9
2018,73,"Hirslanden",0,"Grundtarif",48.45,20,81.1
2018,73,"Hirslanden",1,"Verheiratetentarif",121.75,80.3,205.15
2018,73,"Hirslanden",2,"Einelternfamilientarif",63.7,40.3,110.5
2018,74,"Witikon",0,"Grundtarif",45.1,19.7,73.4
2018,74,"Witikon",1,"Verheiratetentarif",110.6,72.5,172.3
2018,74,"Witikon",2,"Einelternfamilientarif",63.5,40.85,93.35
2018,81,"Seefeld",0,"Grundtarif",65.45,32,107.6
2018,81,"Seefeld",1,"Verheiratetentarif",142.35,85.85,254.55
2018,81,"Seefeld",2,"Einelternfamilientarif",84.4,52.1,128.6
2018,82,"Mühlebach",0,"Grundtarif",57.3,24.1,99.3
2018,82,"Mühlebach",1,"Verheiratetentarif",136.6,83.1,223.8
2018,82,"Mühlebach",2,"Einelternfamilientarif",62.7,36.9,107.2
2018,83,"Weinegg",0,"Grundtarif",46.5,16,79.3
2018,83,"Weinegg",1,"Verheiratetentarif",120.15,75.3,204
2018,83,"Weinegg",2,"Einelternfamilientarif",75.05,45.1,117.15
2018,91,"Albisrieden",0,"Grundtarif",44.1,21.8,66.5
2018,91,"Albisrieden",1,"Verheiratetentarif",82.2,55.1,119.1
2018,91,"Albisrieden",2,"Einelternfamilientarif",53.8,32.9,78.4
2018,92,"Altstetten",0,"Grundtarif",43.1,20.3,65
2018,92,"Altstetten",1,"Verheiratetentarif",70,46,101.5
2018,92,"Altstetten",2,"Einelternfamilientarif",40,20.4,61
2018,101,"Höngg",0,"Grundtarif",47.5,22.5,72.8
2018,101,"Höngg",1,"Verheiratetentarif",98.15,65.5,146.65
2018,101,"Höngg",2,"Einelternfamilientarif",57.9,35.2,86.4
2018,102,"Wipkingen",0,"Grundtarif",47.2,23,70.3
2018,102,"Wipkingen",1,"Verheiratetentarif",87.9,58.1,133.3
2018,102,"Wipkingen",2,"Einelternfamilientarif",55.3,31.8,78.8
2018,111,"Affoltern",0,"Grundtarif",38.5,17.5,59.6
2018,111,"Affoltern",1,"Verheiratetentarif",72.6,48,101.5
2018,111,"Affoltern",2,"Einelternfamilientarif",40,20,60.8
2018,115,"Oerlikon",0,"Grundtarif",46.6,21.4,71.6
2018,115,"Oerlikon",1,"Verheiratetentarif",94.4,57.4,144.1
2018,115,"Oerlikon",2,"Einelternfamilientarif",55.3,28.05,84.8
2018,119,"Seebach",0,"Grundtarif",39.1,17.7,61.3
2018,119,"Seebach",1,"Verheiratetentarif",71.35,44.95,106.7
2018,119,"Seebach",2,"Einelternfamilientarif",37,14.2,58.1
2018,121,"Saatlen",0,"Grundtarif",32.2,12.8,53
2018,121,"Saatlen",1,"Verheiratetentarif",63.75,40.15,91.25
2018,121,"Saatlen",2,"Einelternfamilientarif",37.4,16,55.7
2018,122,"Schwamendingen-Mitte",0,"Grundtarif",35,16.5,52.7
2018,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",61,38.6,88.8
2018,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",30.9,10.1,48
2018,123,"Hirzenbach",0,"Grundtarif",32.7,11.5,51.8
2018,123,"Hirzenbach",1,"Verheiratetentarif",61.1,39.4,86.8
2018,123,"Hirzenbach",2,"Einelternfamilientarif",31.4,15.7,47.4
2019,11,"Rathaus",0,"Grundtarif",46.55,18.75,82.6
2019,11,"Rathaus",1,"Verheiratetentarif",123.55,68.1,195.25
2019,11,"Rathaus",2,"Einelternfamilientarif",60.1,34,93.5
2019,12,"Hochschulen",0,"Grundtarif",31.2,10,71
2019,12,"Hochschulen",1,"Verheiratetentarif",133.7,67.2,238.5
2019,12,"Hochschulen",2,"Einelternfamilientarif",,,
2019,13,"Lindenhof",0,"Grundtarif",50.85,19.9,88
2019,13,"Lindenhof",1,"Verheiratetentarif",104.85,70.25,186.8
2019,13,"Lindenhof",2,"Einelternfamilientarif",,,
2019,14,"City",0,"Grundtarif",28.4,0.1,69.7
2019,14,"City",1,"Verheiratetentarif",109.4,50.1,196.9
2019,14,"City",2,"Einelternfamilientarif",,,
2019,21,"Wollishofen",0,"Grundtarif",44.2,20.5,70
2019,21,"Wollishofen",1,"Verheiratetentarif",93.65,59.95,145.9
2019,21,"Wollishofen",2,"Einelternfamilientarif",51.9,30.1,79.35
2019,23,"Leimbach",0,"Grundtarif",36.95,15.9,58.6
2019,23,"Leimbach",1,"Verheiratetentarif",79.9,53.8,115.7
2019,23,"Leimbach",2,"Einelternfamilientarif",41.7,22.4,63.3
2019,24,"Enge",0,"Grundtarif",59.05,26.5,96.2
2019,24,"Enge",1,"Verheiratetentarif",131.85,76,217.9
2019,24,"Enge",2,"Einelternfamilientarif",70.1,43.6,111
2019,31,"Alt-Wiedikon",0,"Grundtarif",52,26,78.1
2019,31,"Alt-Wiedikon",1,"Verheiratetentarif",95.9,56.5,154.3
2019,31,"Alt-Wiedikon",2,"Einelternfamilientarif",63.3,37.1,97.2
2019,33,"Friesenberg",0,"Grundtarif",33,11,53.9
2019,33,"Friesenberg",1,"Verheiratetentarif",71.4,46.4,102.6
2019,33,"Friesenberg",2,"Einelternfamilientarif",43.45,26.25,65.35
2019,34,"Sihlfeld",0,"Grundtarif",45,22.5,68.8
2019,34,"Sihlfeld",1,"Verheiratetentarif",71.15,43.2,109
2019,34,"Sihlfeld",2,"Einelternfamilientarif",44.5,25.15,66.5
2019,41,"Werd",0,"Grundtarif",50.7,24.3,78.05
2019,41,"Werd",1,"Verheiratetentarif",79.2,35.15,157.5
2019,41,"Werd",2,"Einelternfamilientarif",46.9,23,81.7
2019,42,"Langstrasse",0,"Grundtarif",46.5,20.2,73.65
2019,42,"Langstrasse",1,"Verheiratetentarif",80.1,45.6,132.6
2019,42,"Langstrasse",2,"Einelternfamilientarif",51.6,30.1,80.1
2019,44,"Hard",0,"Grundtarif",36.5,17.15,58.4
2019,44,"Hard",1,"Verheiratetentarif",57.3,35.5,81.2
2019,44,"Hard",2,"Einelternfamilientarif",38.6,19.5,57.2
2019,51,"Gewerbeschule",0,"Grundtarif",44.6,20.2,70.3
2019,51,"Gewerbeschule",1,"Verheiratetentarif",77.2,45.2,115.1
2019,51,"Gewerbeschule",2,"Einelternfamilientarif",49.2,28.4,72.7
2019,52,"Escher Wyss",0,"Grundtarif",66.1,39.4,98.7
2019,52,"Escher Wyss",1,"Verheiratetentarif",144.45,91.4,208.8
2019,52,"Escher Wyss",2,"Einelternfamilientarif",79.5,43.3,116.1
2019,61,"Unterstrass",0,"Grundtarif",46.8,20.9,73.2
2019,61,"Unterstrass",1,"Verheiratetentarif",95.3,60.1,148.2
2019,61,"Unterstrass",2,"Einelternfamilientarif",55.6,34.8,84.5
2019,63,"Oberstrass",0,"Grundtarif",51.4,23.1,85.1
2019,63,"Oberstrass",1,"Verheiratetentarif",144.2,88.2,227.1
2019,63,"Oberstrass",2,"Einelternfamilientarif",72.5,46.8,117.5
2019,71,"Fluntern",0,"Grundtarif",52.6,18.6,92.4
2019,71,"Fluntern",1,"Verheiratetentarif",168.2,104.2,270.9
2019,71,"Fluntern",2,"Einelternfamilientarif",97.35,58.3,150
2019,72,"Hottingen",0,"Grundtarif",55.4,22.7,91.6
2019,72,"Hottingen",1,"Verheiratetentarif",151.05,96.05,248.5
2019,72,"Hottingen",2,"Einelternfamilientarif",82.8,52.1,133.7
2019,73,"Hirslanden",0,"Grundtarif",47.95,20,81.1
2019,73,"Hirslanden",1,"Verheiratetentarif",122.55,79,206.7
2019,73,"Hirslanden",2,"Einelternfamilientarif",66.9,44.5,113.8
2019,74,"Witikon",0,"Grundtarif",46.6,20,73.15
2019,74,"Witikon",1,"Verheiratetentarif",111.3,73.8,171.7
2019,74,"Witikon",2,"Einelternfamilientarif",64,42.6,99.5
2019,81,"Seefeld",0,"Grundtarif",62.8,30.3,100.7
2019,81,"Seefeld",1,"Verheiratetentarif",137.4,82,230.8
2019,81,"Seefeld",2,"Einelternfamilientarif",82.1,54.9,129.6
2019,82,"Mühlebach",0,"Grundtarif",55.3,24.7,91.9
2019,82,"Mühlebach",1,"Verheiratetentarif",136.6,81.5,217.3
2019,82,"Mühlebach",2,"Einelternfamilientarif",66.7,35.35,106.35
2019,83,"Weinegg",0,"Grundtarif",45.9,16.3,76.8
2019,83,"Weinegg",1,"Verheiratetentarif",121.65,76,198.9
2019,83,"Weinegg",2,"Einelternfamilientarif",67.5,47.6,119.9
2019,91,"Albisrieden",0,"Grundtarif",44.9,22.6,67.5
2019,91,"Albisrieden",1,"Verheiratetentarif",84.8,57.3,121.7
2019,91,"Albisrieden",2,"Einelternfamilientarif",54.4,33.9,81
2019,92,"Altstetten",0,"Grundtarif",43.5,20.2,64.9
2019,92,"Altstetten",1,"Verheiratetentarif",70.55,46.9,100.5
2019,92,"Altstetten",2,"Einelternfamilientarif",40.65,21.9,65.5
2019,101,"Höngg",0,"Grundtarif",47.9,22.9,71.7
2019,101,"Höngg",1,"Verheiratetentarif",97.7,65.2,147.9
2019,101,"Höngg",2,"Einelternfamilientarif",56.3,34.4,88.15
2019,102,"Wipkingen",0,"Grundtarif",47,22.7,70.5
2019,102,"Wipkingen",1,"Verheiratetentarif",91,60,133.8
2019,102,"Wipkingen",2,"Einelternfamilientarif",56.85,33.6,81.5
2019,111,"Affoltern",0,"Grundtarif",39.1,18.4,59.9
2019,111,"Affoltern",1,"Verheiratetentarif",73.8,49.6,103
2019,111,"Affoltern",2,"Einelternfamilientarif",41.1,20.6,61.6
2019,115,"Oerlikon",0,"Grundtarif",46.8,20.9,71.5
2019,115,"Oerlikon",1,"Verheiratetentarif",94,58.2,144.4
2019,115,"Oerlikon",2,"Einelternfamilientarif",53.2,30.7,83.5
2019,119,"Seebach",0,"Grundtarif",39.3,18,60.9
2019,119,"Seebach",1,"Verheiratetentarif",71.8,45,105.7
2019,119,"Seebach",2,"Einelternfamilientarif",38.7,18.7,60
2019,121,"Saatlen",0,"Grundtarif",33.25,12.7,53.1
2019,121,"Saatlen",1,"Verheiratetentarif",65.1,40.9,93.6
2019,121,"Saatlen",2,"Einelternfamilientarif",39.6,18,55.6
2019,122,"Schwamendingen-Mitte",0,"Grundtarif",35,17.2,53
2019,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",63,39.7,90.3
2019,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",29.9,10,47.5
2019,123,"Hirzenbach",0,"Grundtarif",33,12.35,52.15
2019,123,"Hirzenbach",1,"Verheiratetentarif",61.75,40.8,86
2019,123,"Hirzenbach",2,"Einelternfamilientarif",32.85,15,48.7
